"2022-02-04 22:07:50.580353","9","0.9496"
"2022-02-04 22:07:51.484397","9","0.9040"
"2022-02-04 22:07:52.764175","9","1.2798"
"2022-02-04 22:07:52.941344","9","0.1771"
"2022-02-04 22:07:53.133521","9","0.1922"
"2022-02-04 22:07:53.267634","9","0.1341"
"2022-02-04 22:07:53.365445","9","0.0978"
"2022-02-04 22:07:53.482590","9","0.1171"
"2022-02-04 22:07:53.557658","9","0.0750"
"2022-02-04 22:07:53.685252","9","0.1276"
"2022-02-04 22:07:53.756778","9","0.0715"
"2022-02-04 22:07:53.860200","9","0.1034"
"2022-02-04 22:07:53.934153","9","0.0739"
"2022-02-04 22:07:54.035079","9","0.1009"
"2022-02-04 22:07:54.147439","9","0.1123"
"2022-02-04 22:07:54.240851","9","0.0934"
"2022-02-04 22:07:54.361897","9","0.1210"
"2022-02-04 22:07:54.433448","9","0.0715"
"2022-02-04 22:07:54.562371","9","0.1289"
"2022-02-04 22:07:54.656326","9","0.0939"
"2022-02-04 22:07:54.754671","9","0.0983"
"2022-02-04 22:07:54.820864","9","0.0662"
"2022-02-04 22:07:54.904925","9","0.0840"
"2022-02-04 22:07:54.996819","9","0.0919"
"2022-02-04 22:07:55.099604","9","0.1028"
"2022-02-04 22:07:55.197504","9","0.0979"
"2022-02-04 22:07:55.269062","9","0.0715"
"2022-02-04 22:07:55.367612","9","0.0985"
"2022-02-04 22:07:55.482695","9","0.1151"
"2022-02-04 22:07:55.583482","9","0.1008"
"2022-02-04 22:07:55.684636","9","0.1011"
"2022-02-04 22:07:55.803075","9","0.1184"
"2022-02-04 22:07:55.909952","9","0.1069"
"2022-02-04 22:07:55.981621","9","0.0716"
"2022-02-04 22:07:56.052418","9","0.0708"
"2022-02-04 22:07:56.157952","9","0.1055"
"2022-02-04 22:07:56.260906","9","0.1029"
"2022-02-04 22:07:56.361230","9","0.1003"
"2022-02-04 22:07:56.428239","9","0.0670"
"2022-02-04 22:07:56.549331","9","0.1211"
"2022-02-04 22:07:56.620086","9","0.0707"
"2022-02-04 22:07:56.706086","9","0.0860"
"2022-02-04 22:07:56.809046","9","0.1029"
"2022-02-04 22:07:56.911519","9","0.1025"
"2022-02-04 22:07:57.014016","9","0.1025"
"2022-02-04 22:07:57.114166","9","0.1001"
"2022-02-04 22:07:57.215512","9","0.1013"
"2022-02-04 22:07:57.283785","9","0.0682"
"2022-02-04 22:07:57.388363","9","0.1046"
"2022-02-04 22:07:57.489840","9","0.1015"
"2022-02-04 22:07:57.591351","9","0.1015"
"2022-02-04 22:07:57.693899","9","0.1025"
"2022-02-04 22:07:57.797551","9","0.1036"
"2022-02-04 22:07:57.901353","9","0.1038"
"2022-02-04 22:07:58.033984","9","0.1326"
"2022-02-04 22:07:58.102166","9","0.0682"
"2022-02-04 22:07:58.202085","9","0.0999"
"2022-02-04 22:07:58.306267","9","0.1042"
"2022-02-04 22:07:58.406213","9","0.0999"
"2022-02-04 22:07:58.538819","9","0.1326"
"2022-02-04 22:07:58.638979","9","0.1001"
"2022-02-04 22:07:58.737254","9","0.0983"
"2022-02-04 22:07:58.844893","9","0.1076"
"2022-02-04 22:07:58.917328","9","0.0724"
"2022-02-04 22:07:59.024300","9","0.1070"
"2022-02-04 22:07:59.121200","9","0.0968"
"2022-02-04 22:07:59.194994","9","0.0738"
"2022-02-04 22:07:59.297835","9","0.1028"
"2022-02-04 22:07:59.400381","9","0.1025"
"2022-02-04 22:07:59.504367","9","0.1040"
"2022-02-04 22:07:59.617856","9","0.1135"
"2022-02-04 22:07:59.720186","9","0.1023"
"2022-02-04 22:07:59.820039","9","0.0998"
"2022-02-04 22:07:59.919670","9","0.0996"
"2022-02-04 22:08:00.027244","9","0.1076"
"2022-02-04 22:08:00.128982","9","0.1017"
"2022-02-04 22:08:00.232962","9","0.1040"
"2022-02-04 22:08:00.321445","9","0.0884"
"2022-02-04 22:08:00.418745","9","0.0972"
"2022-02-04 22:08:00.520120","9","0.1014"
"2022-02-04 22:08:00.585232","9","0.0651"
